"date","county","state","fips","cases","deaths","new_cases","week_sum"
2021-12-08,"Plymouth","Massachusetts","25023",67732,1597,406,2651
2021-12-08,"Suffolk","Massachusetts","25025",116325,1946,451,2856
2021-12-08,"Worcester","Massachusetts","25027",109632,2487,846,4287
2021-12-09,"Barnstable","Massachusetts","25001",20842,538,108,802
2021-12-09,"Berkshire","Massachusetts","25003",11442,335,74,553
2021-12-09,"Bristol","Massachusetts","25005",92323,1968,670,3553
2021-12-09,"Essex","Massachusetts","25009",128064,2623,719,4301
2021-12-09,"Franklin","Massachusetts","25011",4422,126,51,314
2021-12-09,"Hampden","Massachusetts","25013",73726,1714,387,2493
2021-12-09,"Hampshire","Massachusetts","25015",13370,330,129,613
2021-12-09,"Middlesex","Massachusetts","25017",179618,4016,1108,5925
2021-12-09,"Norfolk","Massachusetts","25021",72023,1906,428,2357
2021-12-09,"Plymouth","Massachusetts","25023",68223,1600,491,2742
2021-12-09,"Suffolk","Massachusetts","25025",116811,1950,486,2886
2021-12-09,"Worcester","Massachusetts","25027",110427,2487,795,4266
2021-12-10,"Barnstable","Massachusetts","25001",21021,538,179,847
2021-12-10,"Berkshire","Massachusetts","25003",11534,335,92,532
2021-12-10,"Bristol","Massachusetts","25005",92887,1970,564,3633
2021-12-10,"Essex","Massachusetts","25009",128724,2627,660,4191
2021-12-10,"Franklin","Massachusetts","25011",4482,126,60,316
2021-12-10,"Hampden","Massachusetts","25013",74098,1720,372,2427
2021-12-10,"Hampshire","Massachusetts","25015",13513,331,143,637
2021-12-10,"Middlesex","Massachusetts","25017",180554,4022,936,5819
2021-12-10,"Norfolk","Massachusetts","25021",72378,1908,355,2366
2021-12-10,"Plymouth","Massachusetts","25023",68655,1602,432,2713
2021-12-10,"Suffolk","Massachusetts","25025",117320,1952,509,2925
2021-12-10,"Worcester","Massachusetts","25027",111102,2490,675,4227
2021-12-11,"Barnstable","Massachusetts","25001",21021,538,0,847
2021-12-11,"Berkshire","Massachusetts","25003",11534,335,0,532
2021-12-11,"Bristol","Massachusetts","25005",92887,1970,0,3633
2021-12-11,"Essex","Massachusetts","25009",128724,2627,0,4191
2021-12-11,"Franklin","Massachusetts","25011",4482,126,0,316
2021-12-11,"Hampden","Massachusetts","25013",74098,1720,0,2427
2021-12-11,"Hampshire","Massachusetts","25015",13513,331,0,637
2021-12-11,"Middlesex","Massachusetts","25017",180554,4022,0,5819
2021-12-11,"Norfolk","Massachusetts","25021",72378,1908,0,2366
2021-12-11,"Plymouth","Massachusetts","25023",68655,1602,0,2713
2021-12-11,"Suffolk","Massachusetts","25025",117320,1952,0,2925
2021-12-11,"Worcester","Massachusetts","25027",111102,2490,0,4227
2021-12-12,"Barnstable","Massachusetts","25001",21021,538,0,847
2021-12-12,"Berkshire","Massachusetts","25003",11534,335,0,532
2021-12-12,"Bristol","Massachusetts","25005",92887,1970,0,3633
2021-12-12,"Essex","Massachusetts","25009",128724,2627,0,4191
2021-12-12,"Franklin","Massachusetts","25011",4482,126,0,316
2021-12-12,"Hampden","Massachusetts","25013",74098,1720,0,2427
2021-12-12,"Hampshire","Massachusetts","25015",13513,331,0,637
2021-12-12,"Middlesex","Massachusetts","25017",180554,4022,0,5819
2021-12-12,"Norfolk","Massachusetts","25021",72378,1908,0,2366
2021-12-12,"Plymouth","Massachusetts","25023",68655,1602,0,2713
2021-12-12,"Suffolk","Massachusetts","25025",117320,1952,0,2925
2021-12-12,"Worcester","Massachusetts","25027",111102,2490,0,4227
2021-12-13,"Barnstable","Massachusetts","25001",21375,538,354,891
2021-12-13,"Berkshire","Massachusetts","25003",11741,335,207,513
2021-12-13,"Bristol","Massachusetts","25005",94146,1975,1259,3614
2021-12-13,"Essex","Massachusetts","25009",130107,2632,1383,4095
2021-12-13,"Franklin","Massachusetts","25011",4562,126,80,255
2021-12-13,"Hampden","Massachusetts","25013",75014,1720,916,2334
2021-12-13,"Hampshire","Massachusetts","25015",13716,331,203,628
2021-12-13,"Middlesex","Massachusetts","25017",182713,4029,2159,5822
2021-12-13,"Norfolk","Massachusetts","25021",73260,1909,882,2443
2021-12-13,"Plymouth","Massachusetts","25023",69646,1610,991,2754
2021-12-13,"Suffolk","Massachusetts","25025",118384,1955,1064,2950
2021-12-13,"Worcester","Massachusetts","25027",112597,2490,1495,4198
2021-12-14,"Barnstable","Massachusetts","25001",21463,540,88,912
2021-12-14,"Berkshire","Massachusetts","25003",11784,335,43,499
2021-12-14,"Bristol","Massachusetts","25005",94582,1983,436,3607
2021-12-14,"Essex","Massachusetts","25009",130702,2642,595,4175
2021-12-14,"Franklin","Massachusetts","25011",4584,127,22,256
2021-12-14,"Hampden","Massachusetts","25013",75448,1723,434,2458
2021-12-14,"Hampshire","Massachusetts","25015",13809,334,93,666
2021-12-14,"Middlesex","Massachusetts","25017",183387,4037,674,5888
2021-12-14,"Norfolk","Massachusetts","25021",73583,1916,323,2391
2021-12-14,"Plymouth","Massachusetts","25023",70088,1616,442,2762
2021-12-14,"Suffolk","Massachusetts","25025",118716,1958,332,2842
2021-12-14,"Worcester","Massachusetts","25027",113132,2502,535,4346
2021-12-15,"Barnstable","Massachusetts","25001",21624,542,161,890
2021-12-15,"Berkshire","Massachusetts","25003",11842,336,58,474
2021-12-15,"Bristol","Massachusetts","25005",95111,1987,529,3458
2021-12-15,"Essex","Massachusetts","25009",131433,2647,731,4088
2021-12-15,"Franklin","Massachusetts","25011",4622,127,38,251
2021-12-15,"Hampden","Massachusetts","25013",75927,1725,479,2588
2021-12-15,"Hampshire","Massachusetts","25015",13912,334,103,671
2021-12-15,"Middlesex","Massachusetts","25017",184434,4042,1047,5924
2021-12-15,"Norfolk","Massachusetts","25021",73895,1919,312,2300
2021-12-15,"Plymouth","Massachusetts","25023",70472,1618,384,2740
2021-12-15,"Suffolk","Massachusetts","25025",119248,1961,532,2923
2021-12-15,"Worcester","Massachusetts","25027",113851,2503,719,4219
2021-12-16,"Barnstable","Massachusetts","25001",21807,543,183,965
2021-12-16,"Berkshire","Massachusetts","25003",11918,336,76,476
2021-12-16,"Bristol","Massachusetts","25005",95730,1990,619,3407
2021-12-16,"Essex","Massachusetts","25009",132127,2655,694,4063
2021-12-16,"Franklin","Massachusetts","25011",4662,127,40,240
2021-12-16,"Hampden","Massachusetts","25013",76390,1727,463,2664
2021-12-16,"Hampshire","Massachusetts","25015",14034,334,122,664
2021-12-16,"Middlesex","Massachusetts","25017",185583,4045,1149,5965
2021-12-16,"Norfolk","Massachusetts","25021",74358,1921,463,2335
2021-12-16,"Plymouth","Massachusetts","25023",70980,1621,508,2757
2021-12-16,"Suffolk","Massachusetts","25025",120054,1966,806,3243
2021-12-16,"Worcester","Massachusetts","25027",114606,2506,755,4179
2021-12-17,"Barnstable","Massachusetts","25001",21986,546,179,965
2021-12-17,"Berkshire","Massachusetts","25003",12005,336,87,471
2021-12-17,"Bristol","Massachusetts","25005",96451,1996,721,3564
2021-12-17,"Essex","Massachusetts","25009",132872,2662,745,4148
2021-12-17,"Franklin","Massachusetts","25011",4734,127,72,252
2021-12-17,"Hampden","Massachusetts","25013",76954,1730,564,2856
2021-12-17,"Hampshire","Massachusetts","25015",14139,335,105,626
2021-12-17,"Middlesex","Massachusetts","25017",186874,4057,1291,6320
2021-12-17,"Norfolk","Massachusetts","25021",74907,1923,549,2529
2021-12-17,"Plymouth","Massachusetts","25023",71463,1625,483,2808
2021-12-17,"Suffolk","Massachusetts","25025",120820,1970,766,3500
2021-12-17,"Worcester","Massachusetts","25027",115376,2510,770,4274
2021-12-18,"Barnstable","Massachusetts","25001",21986,546,0,965
2021-12-18,"Berkshire","Massachusetts","25003",12005,336,0,471
2021-12-18,"Bristol","Massachusetts","25005",96451,1996,0,3564
2021-12-18,"Essex","Massachusetts","25009",132872,2662,0,4148
2021-12-18,"Franklin","Massachusetts","25011",4734,127,0,252
2021-12-18,"Hampden","Massachusetts","25013",76954,1730,0,2856
2021-12-18,"Hampshire","Massachusetts","25015",14139,335,0,626
2021-12-18,"Middlesex","Massachusetts","25017",186874,4057,0,6320
2021-12-18,"Norfolk","Massachusetts","25021",74907,1923,0,2529
2021-12-18,"Plymouth","Massachusetts","25023",71463,1625,0,2808
2021-12-18,"Suffolk","Massachusetts","25025",120820,1970,0,3500
2021-12-18,"Worcester","Massachusetts","25027",115376,2510,0,4274
2021-12-19,"Barnstable","Massachusetts","25001",21986,546,0,965
2021-12-19,"Berkshire","Massachusetts","25003",12005,336,0,471
2021-12-19,"Bristol","Massachusetts","25005",96451,1996,0,3564
2021-12-19,"Essex","Massachusetts","25009",132872,2662,0,4148
2021-12-19,"Franklin","Massachusetts","25011",4734,127,0,252
2021-12-19,"Hampden","Massachusetts","25013",76954,1730,0,2856
2021-12-19,"Hampshire","Massachusetts","25015",14139,335,0,626
2021-12-19,"Middlesex","Massachusetts","25017",186874,4057,0,6320
2021-12-19,"Norfolk","Massachusetts","25021",74907,1923,0,2529
2021-12-19,"Plymouth","Massachusetts","25023",71463,1625,0,2808
2021-12-19,"Suffolk","Massachusetts","25025",120820,1970,0,3500
2021-12-19,"Worcester","Massachusetts","25027",115376,2510,0,4274
2021-12-20,"Barnstable","Massachusetts","25001",22374,547,388,999
2021-12-20,"Berkshire","Massachusetts","25003",12198,336,193,457
2021-12-20,"Bristol","Massachusetts","25005",97814,1998,1363,3668
2021-12-20,"Essex","Massachusetts","25009",134532,2673,1660,4425
2021-12-20,"Franklin","Massachusetts","25011",4873,128,139,311
2021-12-20,"Hampden","Massachusetts","25013",78251,1731,1297,3237
2021-12-20,"Hampshire","Massachusetts","25015",14439,338,300,723
2021-12-20,"Middlesex","Massachusetts","25017",189533,4059,2659,6820
2021-12-20,"Norfolk","Massachusetts","25021",75997,1925,1090,2737
2021-12-20,"Plymouth","Massachusetts","25023",72553,1628,1090,2907
2021-12-20,"Suffolk","Massachusetts","25025",122621,1972,1801,4237
2021-12-20,"Worcester","Massachusetts","25027",117029,2518,1653,4432
2021-12-21,"Barnstable","Massachusetts","25001",22485,551,111,1022
2021-12-21,"Berkshire","Massachusetts","25003",12264,337,66,480
2021-12-21,"Bristol","Massachusetts","25005",98301,2015,487,3719
2021-12-21,"Essex","Massachusetts","25009",135274,2678,742,4572
2021-12-21,"Franklin","Massachusetts","25011",4914,128,41,330
2021-12-21,"Hampden","Massachusetts","25013",78699,1736,448,3251
2021-12-21,"Hampshire","Massachusetts","25015",14498,337,59,689
2021-12-21,"Middlesex","Massachusetts","25017",190649,4068,1116,7262
2021-12-21,"Norfolk","Massachusetts","25021",76621,1929,624,3038
2021-12-21,"Plymouth","Massachusetts","25023",73085,1635,532,2997
2021-12-21,"Suffolk","Massachusetts","25025",123452,1974,831,4736
2021-12-21,"Worcester","Massachusetts","25027",117514,2527,485,4382
2021-12-22,"Barnstable","Massachusetts","25001",22702,552,217,1078
2021-12-22,"Berkshire","Massachusetts","25003",12342,337,78,500
2021-12-22,"Bristol","Massachusetts","25005",99056,2020,755,3945
2021-12-22,"Essex","Massachusetts","25009",136197,2684,923,4764
2021-12-22,"Franklin","Massachusetts","25011",4978,128,64,356
2021-12-22,"Hampden","Massachusetts","25013",79226,1738,527,3299
2021-12-22,"Hampshire","Massachusetts","25015",14581,339,83,669
2021-12-22,"Middlesex","Massachusetts","25017",192450,4076,1801,8016
2021-12-22,"Norfolk","Massachusetts","25021",77328,1931,707,3433
2021-12-22,"Plymouth","Massachusetts","25023",73663,1638,578,3191
2021-12-22,"Suffolk","Massachusetts","25025",124585,1976,1133,5337
2021-12-22,"Worcester","Massachusetts","25027",118424,2532,910,4573
2021-12-23,"Barnstable","Massachusetts","25001",22932,552,230,1125
2021-12-23,"Berkshire","Massachusetts","25003",12435,338,93,517
2021-12-23,"Bristol","Massachusetts","25005",99706,2026,650,3976
2021-12-23,"Essex","Massachusetts","25009",137357,2690,1160,5230
2021-12-23,"Franklin","Massachusetts","25011",5036,128,58,374
2021-12-23,"Hampden","Massachusetts","25013",79857,1739,631,3467
2021-12-23,"Hampshire","Massachusetts","25015",14757,340,176,723
2021-12-23,"Middlesex","Massachusetts","25017",194544,4088,2094,8961
2021-12-23,"Norfolk","Massachusetts","25021",78149,1936,821,3791
2021-12-23,"Plymouth","Massachusetts","25023",74305,1643,642,3325
2021-12-23,"Suffolk","Massachusetts","25025",125978,1982,1393,5924
2021-12-23,"Worcester","Massachusetts","25027",119496,2537,1072,4890
2021-12-24,"Barnstable","Massachusetts","25001",23141,552,209,1155
2021-12-24,"Berkshire","Massachusetts","25003",12534,340,99,529
2021-12-24,"Bristol","Massachusetts","25005",100474,2030,768,4023
2021-12-24,"Essex","Massachusetts","25009",138812,2697,1455,5940
2021-12-24,"Franklin","Massachusetts","25011",5109,128,73,375
2021-12-24,"Hampden","Massachusetts","25013",80627,1742,770,3673
2021-12-24,"Hampshire","Massachusetts","25015",14941,340,184,802
2021-12-24,"Middlesex","Massachusetts","25017",196703,4094,2159,9829
2021-12-24,"Norfolk","Massachusetts","25021",79015,1939,866,4108
2021-12-24,"Plymouth","Massachusetts","25023",75056,1648,751,3593
2021-12-24,"Suffolk","Massachusetts","25025",127627,1985,1649,6807
2021-12-24,"Worcester","Massachusetts","25027",120517,2543,1021,5141
2021-12-25,"Barnstable","Massachusetts","25001",23141,552,0,1155
2021-12-25,"Berkshire","Massachusetts","25003",12534,340,0,529
2021-12-25,"Bristol","Massachusetts","25005",100474,2030,0,4023
2021-12-25,"Essex","Massachusetts","25009",138812,2697,0,5940
2021-12-25,"Franklin","Massachusetts","25011",5109,128,0,375
2021-12-25,"Hampden","Massachusetts","25013",80627,1742,0,3673
2021-12-25,"Hampshire","Massachusetts","25015",14941,340,0,802
2021-12-25,"Middlesex","Massachusetts","25017",196703,4094,0,9829
2021-12-25,"Norfolk","Massachusetts","25021",79015,1939,0,4108
2021-12-25,"Plymouth","Massachusetts","25023",75056,1648,0,3593
2021-12-25,"Suffolk","Massachusetts","25025",127627,1985,0,6807
2021-12-25,"Worcester","Massachusetts","25027",120517,2543,0,5141
2021-12-26,"Barnstable","Massachusetts","25001",23141,552,0,1155
2021-12-26,"Berkshire","Massachusetts","25003",12534,340,0,529
2021-12-26,"Bristol","Massachusetts","25005",100474,2030,0,4023
2021-12-26,"Essex","Massachusetts","25009",138812,2697,0,5940
2021-12-26,"Franklin","Massachusetts","25011",5109,128,0,375
2021-12-26,"Hampden","Massachusetts","25013",80627,1742,0,3673
2021-12-26,"Hampshire","Massachusetts","25015",14941,340,0,802
2021-12-26,"Middlesex","Massachusetts","25017",196703,4094,0,9829
2021-12-26,"Norfolk","Massachusetts","25021",79015,1939,0,4108
2021-12-26,"Plymouth","Massachusetts","25023",75056,1648,0,3593
2021-12-26,"Suffolk","Massachusetts","25025",127627,1985,0,6807
2021-12-26,"Worcester","Massachusetts","25027",120517,2543,0,5141
2021-12-27,"Barnstable","Massachusetts","25001",23663,552,522,1289
2021-12-27,"Berkshire","Massachusetts","25003",12707,340,173,509
2021-12-27,"Bristol","Massachusetts","25005",101430,2035,956,3616
2021-12-27,"Essex","Massachusetts","25009",140381,2700,1569,5849
2021-12-27,"Franklin","Massachusetts","25011",5201,128,92,328
2021-12-27,"Hampden","Massachusetts","25013",81722,1744,1095,3471
2021-12-27,"Hampshire","Massachusetts","25015",15170,342,229,731
2021-12-27,"Middlesex","Massachusetts","25017",199271,4097,2568,9738
2021-12-27,"Norfolk","Massachusetts","25021",80210,1941,1195,4213
2021-12-27,"Plymouth","Massachusetts","25023",76087,1652,1031,3534
2021-12-27,"Suffolk","Massachusetts","25025",129709,1985,2082,7088
2021-12-27,"Worcester","Massachusetts","25027",121883,2547,1366,4854
2021-12-28,"Barnstable","Massachusetts","25001",23845,554,182,1360
2021-12-28,"Berkshire","Massachusetts","25003",12794,341,87,530
2021-12-28,"Bristol","Massachusetts","25005",102157,2046,727,3856
2021-12-28,"Essex","Massachusetts","25009",141523,2706,1142,6249
2021-12-28,"Franklin","Massachusetts","25011",5304,128,103,390
2021-12-28,"Hampden","Massachusetts","25013",82745,1748,1023,4046
2021-12-28,"Hampshire","Massachusetts","25015",15324,343,154,826
2021-12-28,"Middlesex","Massachusetts","25017",201332,4109,2061,10683
2021-12-28,"Norfolk","Massachusetts","25021",81213,1947,1003,4592
2021-12-28,"Plymouth","Massachusetts","25023",76673,1661,586,3588
2021-12-28,"Suffolk","Massachusetts","25025",130951,1989,1242,7499
2021-12-28,"Worcester","Massachusetts","25027",122748,2554,865,5234
2021-12-29,"Barnstable","Massachusetts","25001",24105,556,260,1403
2021-12-29,"Berkshire","Massachusetts","25003",12930,341,136,588
2021-12-29,"Bristol","Massachusetts","25005",103247,2055,1090,4191
2021-12-29,"Essex","Massachusetts","25009",143818,2712,2295,7621
2021-12-29,"Franklin","Massachusetts","25011",5381,128,77,403
2021-12-29,"Hampden","Massachusetts","25013",83929,1750,1184,4703
2021-12-29,"Hampshire","Massachusetts","25015",15452,343,128,871
2021-12-29,"Middlesex","Massachusetts","25017",204638,4117,3306,12188
2021-12-29,"Norfolk","Massachusetts","25021",82736,1949,1523,5408
2021-12-29,"Plymouth","Massachusetts","25023",77712,1664,1039,4049
2021-12-29,"Suffolk","Massachusetts","25025",133305,1992,2354,8720
2021-12-29,"Worcester","Massachusetts","25027",124404,2564,1656,5980
2021-12-30,"Barnstable","Massachusetts","25001",24390,556,285,1458
2021-12-30,"Berkshire","Massachusetts","25003",13117,342,187,682
2021-12-30,"Bristol","Massachusetts","25005",105028,2061,1781,5322
2021-12-30,"Essex","Massachusetts","25009",146881,2717,3063,9524
2021-12-30,"Franklin","Massachusetts","25011",5481,129,100,445
2021-12-30,"Hampden","Massachusetts","25013",85731,1752,1802,5874
2021-12-30,"Hampshire","Massachusetts","25015",15701,344,249,944
2021-12-30,"Middlesex","Massachusetts","25017",208865,4124,4227,14321
2021-12-30,"Norfolk","Massachusetts","25021",84862,1951,2126,6713
2021-12-30,"Plymouth","Massachusetts","25023",79194,1667,1482,4889
2021-12-30,"Suffolk","Massachusetts","25025",136536,1995,3231,10558
2021-12-30,"Worcester","Massachusetts","25027",126892,2571,2488,7396
2021-12-31,"Barnstable","Massachusetts","25001",24650,559,260,1509
2021-12-31,"Berkshire","Massachusetts","25003",13350,344,233,816
2021-12-31,"Bristol","Massachusetts","25005",106742,2069,1714,6268
2021-12-31,"Essex","Massachusetts","25009",149987,2722,3106,11175
2021-12-31,"Franklin","Massachusetts","25011",5624,131,143,515
2021-12-31,"Hampden","Massachusetts","25013",87947,1757,2216,7320
2021-12-31,"Hampshire","Massachusetts","25015",15988,347,287,1047
2021-12-31,"Middlesex","Massachusetts","25017",213486,4129,4621,16783
2021-12-31,"Norfolk","Massachusetts","25021",86849,1954,1987,7834
2021-12-31,"Plymouth","Massachusetts","25023",80864,1671,1670,5808
2021-12-31,"Suffolk","Massachusetts","25025",139704,2000,3168,12077
2021-12-31,"Worcester","Massachusetts","25027",128771,2578,1879,8254
2022-01-01,"Barnstable","Massachusetts","25001",24650,559,0,1509
2022-01-01,"Berkshire","Massachusetts","25003",13350,344,0,816
2022-01-01,"Bristol","Massachusetts","25005",106742,2069,0,6268
2022-01-01,"Essex","Massachusetts","25009",149987,2722,0,11175
2022-01-01,"Franklin","Massachusetts","25011",5624,131,0,515
2022-01-01,"Hampden","Massachusetts","25013",87947,1757,0,7320
2022-01-01,"Hampshire","Massachusetts","25015",15988,347,0,1047
2022-01-01,"Middlesex","Massachusetts","25017",213486,4129,0,16783
2022-01-01,"Norfolk","Massachusetts","25021",86849,1954,0,7834
2022-01-01,"Plymouth","Massachusetts","25023",80864,1671,0,5808
2022-01-01,"Suffolk","Massachusetts","25025",139704,2000,0,12077
2022-01-01,"Worcester","Massachusetts","25027",128771,2578,0,8254
2022-01-02,"Barnstable","Massachusetts","25001",24650,559,0,1509
2022-01-02,"Berkshire","Massachusetts","25003",13350,344,0,816
2022-01-02,"Bristol","Massachusetts","25005",106742,2069,0,6268
2022-01-02,"Essex","Massachusetts","25009",149987,2722,0,11175
2022-01-02,"Franklin","Massachusetts","25011",5624,131,0,515
2022-01-02,"Hampden","Massachusetts","25013",87947,1757,0,7320
2022-01-02,"Hampshire","Massachusetts","25015",15988,347,0,1047
2022-01-02,"Middlesex","Massachusetts","25017",213486,4129,0,16783
2022-01-02,"Norfolk","Massachusetts","25021",86849,1954,0,7834
2022-01-02,"Plymouth","Massachusetts","25023",80864,1671,0,5808
2022-01-02,"Suffolk","Massachusetts","25025",139704,2000,0,12077
2022-01-02,"Worcester","Massachusetts","25027",128771,2578,0,8254
2022-01-03,"Barnstable","Massachusetts","25001",25290,560,640,1627
2022-01-03,"Berkshire","Massachusetts","25003",13872,344,522,1165
2022-01-03,"Bristol","Massachusetts","25005",109128,2074,2386,7698
2022-01-03,"Essex","Massachusetts","25009",153925,2730,3938,13544
2022-01-03,"Franklin","Massachusetts","25011",5788,134,164,587
2022-01-03,"Hampden","Massachusetts","25013",90310,1761,2363,8588
2022-01-03,"Hampshire","Massachusetts","25015",16294,347,306,1124
2022-01-03,"Middlesex","Massachusetts","25017",219876,4135,6390,20605
2022-01-03,"Norfolk","Massachusetts","25021",89622,1955,2773,9412
2022-01-03,"Plymouth","Massachusetts","25023",83374,1676,2510,7287
2022-01-03,"Suffolk","Massachusetts","25025",145136,2000,5432,15427
2022-01-03,"Worcester","Massachusetts","25027",132213,2587,3442,10330
2022-01-04,"Barnstable","Massachusetts","25001",25701,562,411,1856
2022-01-04,"Berkshire","Massachusetts","25003",14073,347,201,1279
2022-01-04,"Bristol","Massachusetts","25005",110270,2088,1142,8113
2022-01-04,"Essex","Massachusetts","25009",155765,2746,1840,14242
2022-01-04,"Franklin","Massachusetts","25011",5886,134,98,582
2022-01-04,"Hampden","Massachusetts","25013",92298,1767,1988,9553
2022-01-04,"Hampshire","Massachusetts","25015",16557,351,263,1233
2022-01-04,"Middlesex","Massachusetts","25017",223261,4144,3385,21929
2022-01-04,"Norfolk","Massachusetts","25021",91486,1966,1864,10273
2022-01-04,"Plymouth","Massachusetts","25023",84724,1686,1350,8051
2022-01-04,"Suffolk","Massachusetts","25025",147263,2010,2127,16312
2022-01-04,"Worcester","Massachusetts","25027",134095,2598,1882,11347
2022-01-05,"Barnstable","Massachusetts","25001",26145,565,444,2040
2022-01-05,"Berkshire","Massachusetts","25003",14365,349,292,1435
2022-01-05,"Bristol","Massachusetts","25005",112251,2093,1981,9004
2022-01-05,"Essex","Massachusetts","25009",159515,2749,3750,15697
2022-01-05,"Franklin","Massachusetts","25011",6071,134,185,690
2022-01-05,"Hampden","Massachusetts","25013",94770,1774,2472,10841
2022-01-05,"Hampshire","Massachusetts","25015",16888,352,331,1436
2022-01-05,"Middlesex","Massachusetts","25017",229701,4153,6440,25063
2022-01-05,"Norfolk","Massachusetts","25021",93967,1973,2481,11231
2022-01-05,"Plymouth","Massachusetts","25023",86596,1691,1872,8884
2022-01-05,"Suffolk","Massachusetts","25025",151046,2014,3783,17741
2022-01-05,"Worcester","Massachusetts","25027",137502,2606,3407,13098
2022-01-06,"Barnstable","Massachusetts","25001",26492,566,347,2102
2022-01-06,"Berkshire","Massachusetts","25003",14689,349,324,1572
2022-01-06,"Bristol","Massachusetts","25005",114368,2097,2117,9340
2022-01-06,"Essex","Massachusetts","25009",162507,2759,2992,15626
2022-01-06,"Franklin","Massachusetts","25011",6198,134,127,717
2022-01-06,"Hampden","Massachusetts","25013",96130,1781,1360,10399
2022-01-06,"Hampshire","Massachusetts","25015",17157,355,269,1456
2022-01-06,"Middlesex","Massachusetts","25017",235997,4157,6296,27132
2022-01-06,"Norfolk","Massachusetts","25021",96227,1975,2260,11365
2022-01-06,"Plymouth","Massachusetts","25023",88162,1697,1566,8968
2022-01-06,"Suffolk","Massachusetts","25025",154591,2017,3545,18055
2022-01-06,"Worcester","Massachusetts","25027",140726,2611,3224,13834
2022-01-07,"Barnstable","Massachusetts","25001",27010,568,518,2360
2022-01-07,"Berkshire","Massachusetts","25003",15013,350,324,1663
2022-01-07,"Bristol","Massachusetts","25005",116057,2105,1689,9315
2022-01-07,"Essex","Massachusetts","25009",166430,2769,3923,16443
2022-01-07,"Franklin","Massachusetts","25011",6409,134,211,785
2022-01-07,"Hampden","Massachusetts","25013",98587,1789,2457,10640
2022-01-07,"Hampshire","Massachusetts","25015",17779,357,622,1791
2022-01-07,"Middlesex","Massachusetts","25017",241111,4166,5114,27625
2022-01-07,"Norfolk","Massachusetts","25021",98578,1977,2351,11729
2022-01-07,"Plymouth","Massachusetts","25023",89990,1699,1828,9126
2022-01-07,"Suffolk","Massachusetts","25025",158998,2021,4407,19294
2022-01-07,"Worcester","Massachusetts","25027",143237,2621,2511,14466
2022-01-08,"Barnstable","Massachusetts","25001",27010,568,0,2360
2022-01-08,"Berkshire","Massachusetts","25003",15013,350,0,1663
2022-01-08,"Bristol","Massachusetts","25005",116057,2105,0,9315
2022-01-08,"Essex","Massachusetts","25009",166430,2769,0,16443
2022-01-08,"Franklin","Massachusetts","25011",6409,134,0,785
2022-01-08,"Hampden","Massachusetts","25013",98587,1789,0,10640
2022-01-08,"Hampshire","Massachusetts","25015",17779,357,0,1791
2022-01-08,"Middlesex","Massachusetts","25017",241111,4166,0,27625
2022-01-08,"Norfolk","Massachusetts","25021",98578,1977,0,11729
2022-01-08,"Plymouth","Massachusetts","25023",89990,1699,0,9126
2022-01-08,"Suffolk","Massachusetts","25025",158998,2021,0,19294
2022-01-08,"Worcester","Massachusetts","25027",143237,2621,0,14466
2022-01-09,"Barnstable","Massachusetts","25001",27010,568,0,2360
2022-01-09,"Berkshire","Massachusetts","25003",15013,350,0,1663
2022-01-09,"Bristol","Massachusetts","25005",116057,2105,0,9315
2022-01-09,"Essex","Massachusetts","25009",166430,2769,0,16443
2022-01-09,"Franklin","Massachusetts","25011",6409,134,0,785
2022-01-09,"Hampden","Massachusetts","25013",98587,1789,0,10640
2022-01-09,"Hampshire","Massachusetts","25015",17779,357,0,1791
2022-01-09,"Middlesex","Massachusetts","25017",241111,4166,0,27625
2022-01-09,"Norfolk","Massachusetts","25021",98578,1977,0,11729
2022-01-09,"Plymouth","Massachusetts","25023",89990,1699,0,9126
2022-01-09,"Suffolk","Massachusetts","25025",158998,2021,0,19294
2022-01-09,"Worcester","Massachusetts","25027",143237,2621,0,14466
2022-01-10,"Barnstable","Massachusetts","25001",28028,570,1018,2738
2022-01-10,"Berkshire","Massachusetts","25003",15858,350,845,1986
2022-01-10,"Bristol","Massachusetts","25005",121191,2123,5134,12063
2022-01-10,"Essex","Massachusetts","25009",173392,2780,6962,19467
2022-01-10,"Franklin","Massachusetts","25011",6863,133,454,1075
2022-01-10,"Hampden","Massachusetts","25013",104311,1794,5724,14001
2022-01-10,"Hampshire","Massachusetts","25015",18842,358,1063,2548
2022-01-10,"Middlesex","Massachusetts","25017",254872,4179,13761,34996
2022-01-10,"Norfolk","Massachusetts","25021",103331,1979,4753,13709
2022-01-10,"Plymouth","Massachusetts","25023",94503,1705,4513,11129
2022-01-10,"Suffolk","Massachusetts","25025",168020,2028,9022,22884
2022-01-10,"Worcester","Massachusetts","25027",150511,2631,7274,18298
2022-01-11,"Barnstable","Massachusetts","25001",28411,573,383,2710
2022-01-11,"Berkshire","Massachusetts","25003",16031,351,173,1958
2022-01-11,"Bristol","Massachusetts","25005",122916,2136,1725,12646
2022-01-11,"Essex","Massachusetts","25009",175240,2795,1848,19475
2022-01-11,"Franklin","Massachusetts","25011",7012,137,149,1126
2022-01-11,"Hampden","Massachusetts","25013",105801,1802,1490,13503
2022-01-11,"Hampshire","Massachusetts","25015",19072,361,230,2515
2022-01-11,"Middlesex","Massachusetts","25017",258623,4201,3751,35362
2022-01-11,"Norfolk","Massachusetts","25021",105237,1991,1906,13751
